DatasetName,MonitoringLocationID,MonitoringLocationName,MonitoringLocationLatitude,MonitoringLocationLongitude,MonitoringLocationHorizontalCoordinateReferenceSystem,MonitoringLocationHorizontalAccuracyMeasure,MonitoringLocationHorizontalAccuracyUnit,MonitoringLocationVerticalMeasure,MonitoringLocationVerticalUnit,MonitoringLocationType,ActivityType,ActivityMediaName,ActivityStartDate,ActivityStartTime,ActivityEndDate,ActivityEndTime,ActivityDepthHeightMeasure,ActivityDepthHeightUnit,SampleCollectionEquipmentName,CharacteristicName,MethodSpeciation,ResultSampleFraction,ResultValue,ResultUnit,ResultValueType,ResultDetectionCondition,ResultDetectionQuantitationLimitMeasure,ResultDetectionQuantitationLimitUnit,ResultDetectionQuantitationLimitType,ResultStatusID,ResultComment,ResultAnalyticalMethodID,ResultAnalyticalMethodContext,ResultAnalyticalMethodName,AnalysisStartDate,AnalysisStartTime,AnalysisStartTimeZone,LaboratoryName,LaboratorySampleID
ACAP Saint John: Community-Based Water Monitoring Program,MCDN,Marsh Creek Downstream,45.282676,-66.049784,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2015-07-07,0:00:00,,,,,Water Bottle,Fecal Coliform,,,880,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MCUP,Marsh Creek Upstream,45.321672,-66.015109,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2015-07-07,0:00:00,,,,,Water Bottle,Fecal Coliform,,,560,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MC1,Marsh Creek 1,45.2775,-66.04712,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2015-07-13,0:00:00,,,,,Water Bottle,Fecal Coliform,,,155,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MC2,Marsh Creek 2,45.28156,-66.04869,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2015-07-13,0:00:00,,,,,Water Bottle,Fecal Coliform,,,200,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MC3,Marsh Creek 3,45.28484,-66.05239,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2015-07-13,0:00:00,,,,,Water Bottle,Fecal Coliform,,,930,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MC4,Marsh Creek 4,45.289029,-66.047363,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2015-07-13,0:00:00,,,,,Water Bottle,Fecal Coliform,,,1280,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MC5,Marsh Creek 5,45.29099,-66.0436,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2015-07-13,0:00:00,,,,,Water Bottle,Fecal Coliform,,,2210,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MCDN,Marsh Creek Downstream,45.282676,-66.049784,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2015-07-13,0:00:00,,,,,Water Bottle,Fecal Coliform,,,590,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MCUP,Marsh Creek Upstream,45.321672,-66.015109,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2015-07-13,0:00:00,,,,,Water Bottle,Fecal Coliform,,,630,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MC1,Marsh Creek 1,45.2775,-66.04712,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2015-07-21,0:00:00,,,,,Water Bottle,Fecal Coliform,,,891,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MC2,Marsh Creek 2,45.28156,-66.04869,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2015-07-21,0:00:00,,,,,Water Bottle,Fecal Coliform,,,2200,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MC3,Marsh Creek 3,45.28484,-66.05239,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2015-07-21,0:00:00,,,,,Water Bottle,Fecal Coliform,,,590,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MC4,Marsh Creek 4,45.289029,-66.047363,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2015-07-21,0:00:00,,,,,Water Bottle,Fecal Coliform,,,700,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MC5,Marsh Creek 5,45.29099,-66.0436,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2015-07-21,0:00:00,,,,,Water Bottle,Fecal Coliform,,,1700,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MCDN,Marsh Creek Downstream,45.282676,-66.049784,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2015-07-21,0:00:00,,,,,Water Bottle,Fecal Coliform,,,890,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MCUP,Marsh Creek Upstream,45.321672,-66.015109,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2015-07-21,0:00:00,,,,,Water Bottle,Fecal Coliform,,,491,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MC1,Marsh Creek 1,45.2775,-66.04712,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-06,0:00:00,,,,,Water Bottle,Fecal Coliform,,,109,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MC2,Marsh Creek 2,45.28156,-66.04869,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-06,0:00:00,,,,,Water Bottle,Fecal Coliform,,,280,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MC3,Marsh Creek 3,45.28484,-66.05239,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-06,0:00:00,,,,,Water Bottle,Fecal Coliform,,,250,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MC4,Marsh Creek 4,45.289029,-66.047363,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-06,0:00:00,,,,,Water Bottle,Fecal Coliform,,,100,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MC5,Marsh Creek 5,45.29099,-66.0436,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-06,0:00:00,,,,,Water Bottle,Fecal Coliform,,,570,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MCDN,Marsh Creek Downstream,45.282676,-66.049784,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-06,0:00:00,,,,,Water Bottle,Fecal Coliform,,,200,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MCUP,Marsh Creek Upstream,45.321672,-66.015109,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-06,0:00:00,,,,,Water Bottle,Fecal Coliform,,,1070,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MC1,Marsh Creek 1,45.2775,-66.04712,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-18,0:00:00,,,,,Water Bottle,Fecal Coliform,,,390,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MC2,Marsh Creek 2,45.28156,-66.04869,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-18,0:00:00,,,,,Water Bottle,Fecal Coliform,,,200,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MC3,Marsh Creek 3,45.28484,-66.05239,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-18,0:00:00,,,,,Water Bottle,Fecal Coliform,,,173,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MC4,Marsh Creek 4,45.289029,-66.047363,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-18,0:00:00,,,,,Water Bottle,Fecal Coliform,,,130,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MC5,Marsh Creek 5,45.29099,-66.0436,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-18,0:00:00,,,,,Water Bottle,Fecal Coliform,,,400,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MCDN,Marsh Creek Downstream,45.282676,-66.049784,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-18,0:00:00,,,,,Water Bottle,Fecal Coliform,,,260,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MCUP,Marsh Creek Upstream,45.321672,-66.015109,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2015-08-18,0:00:00,,,,,Water Bottle,Fecal Coliform,,,1355,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MC1,Marsh Creek 1,45.2775,-66.04712,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2016-06-12,0:00:00,,,,,Water Bottle,Fecal Coliform,,,20000,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MC2,Marsh Creek 2,45.28156,-66.04869,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2016-06-12,0:00:00,,,,,Water Bottle,Fecal Coliform,,,12500,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MC3,Marsh Creek 3,45.28484,-66.05239,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2016-06-12,0:00:00,,,,,Water Bottle,Fecal Coliform,,,200000,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MC4,Marsh Creek 4,45.289029,-66.047363,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2016-06-12,0:00:00,,,,,Water Bottle,Fecal Coliform,,,35000,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MC5,Marsh Creek 5,45.29099,-66.0436,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2016-06-12,0:00:00,,,,,Water Bottle,Fecal Coliform,,,29000,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MCDN,Marsh Creek Downstream,45.282676,-66.049784,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2016-06-12,0:00:00,,,,,Water Bottle,Fecal Coliform,,,200000,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MCUP,Marsh Creek Upstream,45.321672,-66.015109,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2016-06-12,0:00:00,,,,,Water Bottle,Fecal Coliform,,,144,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MC11,Marsh Creek 11,45.30963,-66.03402,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2016-06-14,0:00:00,,,,,Water Bottle,Fecal Coliform,,,17000,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MC1,Marsh Creek 1,45.2775,-66.04712,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2016-06-28,0:00:00,,,,,Water Bottle,Fecal Coliform,,,200,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MC11,Marsh Creek 11,45.30963,-66.03402,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2016-06-28,0:00:00,,,,,Water Bottle,Fecal Coliform,,,2500,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MC2,Marsh Creek 2,45.28156,-66.04869,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2016-06-28,0:00:00,,,,,Water Bottle,Fecal Coliform,,,300,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MC3,Marsh Creek 3,45.28484,-66.05239,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2016-06-28,0:00:00,,,,,Water Bottle,Fecal Coliform,,,0,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MC4,Marsh Creek 4,45.289029,-66.047363,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2016-06-28,0:00:00,,,,,Water Bottle,Fecal Coliform,,,0,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MC5,Marsh Creek 5,45.29099,-66.0436,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2016-06-28,0:00:00,,,,,Water Bottle,Fecal Coliform,,,650,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MCDN,Marsh Creek Downstream,45.282676,-66.049784,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2016-06-28,0:00:00,,,,,Water Bottle,Fecal Coliform,,,0,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MCUP,Marsh Creek Upstream,45.321672,-66.015109,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2016-06-28,0:00:00,,,,,Water Bottle,Fecal Coliform,,,1950,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MCDN,Marsh Creek Downstream,45.282676,-66.049784,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2016-07-12,0:00:00,,,,,Water Bottle,Fecal Coliform,,,350,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MCUP,Marsh Creek Upstream,45.321672,-66.015109,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2016-07-12,0:00:00,,,,,Water Bottle,Fecal Coliform,,,50,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MC1,Marsh Creek 1,45.2775,-66.04712,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2016-07-13,0:00:00,,,,,Water Bottle,Fecal Coliform,,,110,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MC11,Marsh Creek 11,45.30963,-66.03402,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2016-07-13,0:00:00,,,,,Water Bottle,Fecal Coliform,,,210,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MC2,Marsh Creek 2,45.28156,-66.04869,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2016-07-13,0:00:00,,,,,Water Bottle,Fecal Coliform,,,390,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MC3,Marsh Creek 3,45.28484,-66.05239,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2016-07-13,0:00:00,,,,,Water Bottle,Fecal Coliform,,,50,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MC4,Marsh Creek 4,45.289029,-66.047363,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2016-07-13,0:00:00,,,,,Water Bottle,Fecal Coliform,,,290,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MC5,Marsh Creek 5,45.29099,-66.0436,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2016-07-13,0:00:00,,,,,Water Bottle,Fecal Coliform,,,420,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,FairweatherBrook,Fairweather Brook,45.37432,-65.98206,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2016-07-13,9:00:00,,,,,Water Bottle,Fecal Coliform,,,,None,Actual,Not Detected,,,,,,365.3,USEPA,Lamotte tablet,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MC1,Marsh Creek 1,45.2775,-66.04712,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2016-07-26,0:00:00,,,,,Water Bottle,Fecal Coliform,,,420,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MC2,Marsh Creek 2,45.28156,-66.04869,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2016-07-26,0:00:00,,,,,Water Bottle,Fecal Coliform,,,730,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MC3,Marsh Creek 3,45.28484,-66.05239,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2016-07-26,0:00:00,,,,,Water Bottle,Fecal Coliform,,,360,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MC4,Marsh Creek 4,45.289029,-66.047363,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2016-07-26,0:00:00,,,,,Water Bottle,Fecal Coliform,,,210,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MC5,Marsh Creek 5,45.29099,-66.0436,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2016-07-26,0:00:00,,,,,Water Bottle,Fecal Coliform,,,270,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MCDN,Marsh Creek Downstream,45.282676,-66.049784,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2016-07-26,0:00:00,,,,,Water Bottle,Fecal Coliform,,,360,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MCUP,Marsh Creek Upstream,45.321672,-66.015109,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2016-07-26,0:00:00,,,,,Water Bottle,Fecal Coliform,,,60,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MC11,Marsh Creek 11,45.30963,-66.03402,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2016-07-28,0:00:00,,,,,Water Bottle,Fecal Coliform,,,480,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MC1,Marsh Creek 1,45.2775,-66.04712,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2016-08-09,0:00:00,,,,,Water Bottle,Fecal Coliform,,,40,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MC11,Marsh Creek 11,45.30963,-66.03402,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2016-08-09,0:00:00,,,,,Water Bottle,Fecal Coliform,,,1080,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MC2,Marsh Creek 2,45.28156,-66.04869,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2016-08-09,0:00:00,,,,,Water Bottle,Fecal Coliform,,,20,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MC3,Marsh Creek 3,45.28484,-66.05239,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2016-08-09,0:00:00,,,,,Water Bottle,Fecal Coliform,,,0,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MC4,Marsh Creek 4,45.289029,-66.047363,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2016-08-09,0:00:00,,,,,Water Bottle,Fecal Coliform,,,30,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MC5,Marsh Creek 5,45.29099,-66.0436,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2016-08-09,0:00:00,,,,,Water Bottle,Fecal Coliform,,,200,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MCDN,Marsh Creek Downstream,45.282676,-66.049784,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2016-08-09,0:00:00,,,,,Water Bottle,Fecal Coliform,,,0,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MCUP,Marsh Creek Upstream,45.321672,-66.015109,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2016-08-09,0:00:00,,,,,Water Bottle,Fecal Coliform,,,380,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,FairweatherBrook,Fairweather Brook,45.37432,-65.98206,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2016-08-09,10:12:00,,,,,Water Bottle,Fecal Coliform,,,,None,Actual,Not Detected,,,,,,365.3,USEPA,Lamotte tablet,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,TaylorsBrookUpstream,Taylors Brook Upstream,45.3785,-65.9788,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2016-08-09,10:14:00,,,,,Water Bottle,Fecal Coliform,,,,None,Actual,Not Detected,,,,,,365.3,USEPA,Lamotte tablet,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MC11,Marsh Creek 11,45.30963,-66.03402,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2017-06-28,0:00:00,,,,,Water Bottle,Fecal Coliform,,,1900,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MC11,Marsh Creek 11,45.30963,-66.03402,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2017-07-17,0:00:00,,,,,Water Bottle,Fecal Coliform,,,4500,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MC11,Marsh Creek 11,45.30963,-66.03402,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2017-08-17,0:00:00,,,,,Water Bottle,Fecal Coliform,,,28000,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MC1,Marsh Creek 1,45.2775,-66.04712,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2018-06-21,0:00:00,,,,,Water Bottle,Fecal Coliform,,,175,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MC11,Marsh Creek 11,45.30963,-66.03402,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2018-06-21,0:00:00,,,,,Water Bottle,Fecal Coliform,,,300000,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MC3,Marsh Creek 3,45.28484,-66.05239,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2018-06-21,0:00:00,,,,,Water Bottle,Fecal Coliform,,,220,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MC5,Marsh Creek 5,45.29099,-66.0436,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2018-06-21,0:00:00,,,,,Water Bottle,Fecal Coliform,,,450,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MCDN,Marsh Creek Downstream,45.282676,-66.049784,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2018-06-21,0:00:00,,,,,Water Bottle,Fecal Coliform,,,85,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MCUP,Marsh Creek Upstream,45.321672,-66.015109,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2018-06-21,0:00:00,,,,,Water Bottle,Fecal Coliform,,,320,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,ManawagonishCreekDown,Manawagonish Creek Downstream,45.24445,-66.10737,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2018-06-26,0:00:00,,,,,Water Bottle,Fecal Coliform,,,350,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,ManawagonishCreekUp,Manawagonish Creek Upstream,45.24355,-66.10259,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2018-06-26,0:00:00,,,,,Water Bottle,Fecal Coliform,,,330,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,MillCreek,Mill Creek,45.27931,-66.155487,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2018-06-26,0:00:00,,,,,Water Bottle,Fecal Coliform,,,727,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,SpruceLakeStreamMouth,Spruce Lake Stream Mouth,45.25356,-66.14396,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2018-06-26,0:00:00,,,,,Water Bottle,Fecal Coliform,,,190,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
ACAP Saint John: Community-Based Water Monitoring Program,WalkerCreek,Walker Creek,45.25276,-66.1311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2018-06-26,0:00:00,,,,,Water Bottle,Fecal Coliform,,,790,cfu/100mL,Actual,,,,,,,365.3,USEPA,,,,,NBCC,
